HomeTeam_AwayTeam_Match_ID,Date,HomeTeamWinOdd,HomeTeamDrawOdd,HomeTeamLoseOdd,BtsYes,BtsNo,Over_05,Over_15,Over_25,Over_35,Over_45,Under_05,Under_15,Under_25,Under_35,Under_45,HandiCap_min2_W,HandiCap_min1_W,HandiCap_plus1_W,HandiCap_plus2_W,HandiCap_min2_D,HandiCap_min1_D,HandiCap_plus1_D,HandiCap_plus2_D,HandiCap_min2_L,HandiCap_min1_L,HandiCap_plus1_L,HandiCap_plus2_L
kazakhstan-iceland-6kTTDmLK,28 Mar 2015,4.94,3.38,1.84,2.14,1.65,1.08,1.42,2.39,4.42,9.15,7.46,2.73,1.58,1.19,1.05,33.00,11.18,1.89,1.27,14.00,5.92,3.47,5.16,1.02,1.15,3.26,7.07
england-lithuania-rBfUm9Ks,27 Mar 2015,1.10,10.16,33.87,2.93,1.36,1.02,1.14,1.49,2.21,3.73,18.50,5.35,2.62,1.64,1.25,1.93,1.33,-,,3.72,4.35,-,,2.94,6.03,-,
liechtenstein-austria-2BoLFwRl,27 Mar 2015,19.57,7.25,1.17,3.19,1.32,1.03,1.20,1.73,2.82,5.11,13.07,4.32,2.12,1.40,1.15,,51.00,4.88,2.39,,16.00,3.77,3.62,,1.01,1.49,2.34
moldova-sweden-6oqA5Yop,27 Mar 2015,8.29,4.43,1.44,2.28,1.56,1.04,1.34,2.08,3.71,7.21,10.33,3.14,1.76,1.26,1.08,,21.10,2.73,1.56,,8.74,3.28,4.22,,1.07,2.21,4.06
montenegro-russia-rR4lLa3R,27 Mar 2015,3.69,3.17,2.19,2.00,1.74,1.08,1.45,2.44,4.55,9.53,7.48,2.69,1.55,1.18,1.05,23.86,8.15,1.62,1.17,10.22,4.88,3.69,6.08,1.05,1.25,4.17,9.83
north-macedonia-belarus-S2f8lRh2,27 Mar 2015,2.99,3.07,2.62,2.04,1.71,1.09,1.48,2.50,4.78,9.61,6.88,2.60,1.53,1.17,1.05,17.67,6.36,1.46,1.11,8.45,4.37,3.98,7.23,1.08,1.33,5.28,13.25
slovakia-luxembourg-hMNCai13,27 Mar 2015,1.18,7.23,18.00,2.39,1.52,1.02,1.19,1.59,2.45,4.19,18.31,4.57,2.37,1.53,1.21,2.52,1.59,1.02,,3.93,3.79,15.00,,2.10,4.09,36.00,
slovenia-san-marino-vcYpvaiG,27 Mar 2015,1.02,22.41,63.85,4.70,1.19,,1.03,1.15,1.40,2.01,,14.33,5.37,2.86,1.82,,,,,,,,,,,,
spain-ukraine-prwB1JVc,27 Mar 2015,1.33,5.12,10.95,2.06,1.71,1.04,1.26,1.81,3.02,5.44,11.25,3.76,2.03,1.37,1.13,3.28,1.92,1.04,,4.12,3.36,11.50,,1.73,3.17,27.00,
switzerland-estonia-0nkZnTZm,27 Mar 2015,1.19,6.91,17.97,2.64,1.43,1.02,1.22,1.68,2.72,4.61,13.70,4.12,2.21,1.43,1.17,2.44,1.58,,,3.87,3.71,,,2.15,4.20,,
bulgaria-malta-pWGcP50U,16 Nov 2014,1.18,6.82,19.29,3.02,1.36,1.03,1.24,1.79,2.97,5.44,14.26,3.85,2.03,1.37,1.13,2.55,1.57,,,3.75,3.68,,,2.20,4.35,,
czech-republic-iceland-6DBG4qr7,16 Nov 2014,1.73,3.67,5.23,2.00,1.74,1.06,1.35,2.17,3.86,7.62,8.80,3.06,1.69,1.24,1.07,5.92,2.87,1.13,1.02,4.83,3.40,6.41,15.00,1.33,2.07,12.71,36.00
israel-bosnia-herzegovina-zBd8XYHA,16 Nov 2014,2.44,3.20,3.13,1.91,1.81,1.07,1.38,2.26,4.11,8.71,7.74,2.89,1.64,1.22,1.06,11.52,4.80,1.32,1.07,6.77,3.94,4.44,8.42,1.12,1.51,6.59,16.66
italy-croatia-KEE0YTKf,16 Nov 2014,2.34,3.07,3.49,2.15,1.65,1.09,1.52,2.69,5.18,10.92,6.85,2.49,1.46,1.15,1.03,11.57,4.68,1.27,1.05,6.54,3.73,4.62,9.48,1.13,1.57,7.72,20.29
turkey-kazakhstan-xIVygnqe,16 Nov 2014,1.24,6.20,14.42,2.41,1.51,1.02,1.20,1.66,2.68,4.75,14.39,4.29,2.22,1.43,1.16,2.63,1.62,,,3.75,3.73,,,2.11,4.07,,
azerbaijan-norway-vZZKt7V4,16 Nov 2014,5.69,3.55,1.72,2.25,1.58,1.08,1.46,2.49,4.89,9.99,7.30,2.63,1.54,1.16,1.04,36.00,13.56,2.05,1.31,15.00,6.44,3.33,4.83,1.02,1.13,3.00,6.59
belgium-wales-WhfVnEHc,16 Nov 2014,1.36,4.99,9.69,2.09,1.67,1.03,1.24,1.78,2.94,5.38,12.03,3.87,2.04,1.38,1.13,3.42,1.94,1.05,,4.11,3.55,10.50,,1.71,3.05,22.00,
cyprus-andorra-2Jm62aGi,16 Nov 2014,1.17,7.42,20.17,3.25,1.31,1.03,1.25,1.85,3.10,5.73,13.25,3.75,1.97,1.35,1.12,2.57,1.54,,,3.69,3.65,,,2.19,4.61,,
netherlands-latvia-UiSTf8Er,16 Nov 2014,1.11,9.90,27.81,2.62,1.45,1.02,1.11,1.36,2.03,3.27,19.67,6.19,3.04,1.78,1.32,1.81,1.29,,,4.01,4.89,,,3.09,6.48,,
montenegro-sweden-2XEA924F,15 Nov 2014,3.42,3.33,2.24,1.86,1.84,1.06,1.35,2.18,3.81,8.22,8.62,3.05,1.69,1.25,1.07,17.97,7.29,1.60,1.16,9.00,4.75,3.82,6.32,1.05,1.29,4.19,9.66
north-macedonia-slovakia-pvRY4nwq,15 Nov 2014,4.33,3.31,1.97,2.17,1.62,1.09,1.49,2.55,5.04,10.25,6.80,2.55,1.51,1.16,1.04,27.00,9.75,1.76,1.21,12.50,5.40,3.52,5.60,1.04,1.20,3.75,8.59
spain-belarus-xEuQyl9d,15 Nov 2014,1.09,11.42,33.76,3.02,1.35,1.01,1.12,1.44,2.18,3.61,23.00,5.68,2.67,1.68,1.27,1.85,1.30,,,4.01,4.62,,,3.07,7.38,,
switzerland-lithuania-xjPeZ95l,15 Nov 2014,1.24,5.83,14.99,2.55,1.47,1.03,1.23,1.74,2.86,5.25,12.08,3.95,2.10,1.39,1.14,2.73,1.65,,,3.79,3.69,,,2.01,3.89,,
austria-russia-rizpO1J8,15 Nov 2014,2.86,3.14,2.69,2.02,1.72,1.08,1.47,2.53,4.76,9.91,7.45,2.63,1.52,1.17,1.04,15.14,5.94,1.43,1.09,7.74,4.18,4.09,7.41,1.08,1.38,5.65,13.81
england-slovenia-APzgJcFj,15 Nov 2014,1.37,4.72,10.71,2.52,1.48,1.05,1.34,2.10,3.71,7.25,9.30,3.10,1.74,1.26,1.08,3.83,2.05,1.04,,4.04,3.29,11.00,,1.62,3.02,26.00,
luxembourg-ukraine-GOz3A8FL,15 Nov 2014,15.34,5.71,1.25,2.50,1.48,1.03,1.26,1.83,3.08,5.63,11.78,3.68,1.99,1.35,1.12,,,3.71,1.90,,,3.59,3.84,,,1.71,2.92
moldova-liechtenstein-vycARL7A,15 Nov 2014,1.37,4.72,10.15,2.41,1.52,1.03,1.31,2.00,3.53,6.59,10.88,3.30,1.81,1.28,1.09,3.73,2.03,1.01,,3.98,3.30,11.00,,1.64,3.03,26.00,
san-marino-estonia-WYykKw0p,15 Nov 2014,20.24,6.89,1.19,3.46,1.28,1.03,1.28,1.92,3.23,6.08,11.14,3.54,1.91,1.32,1.11,,,4.88,2.17,,,3.72,3.76,,,1.52,2.57
germany-gibraltar-fB3k1Pg5,14 Nov 2014,1.00,31.50,97.00,6.05,1.11,,,,,-,,,,,-,,,,,,,,,,,,
greece-faroe-islands-dzdvFoJt,14 Nov 2014,1.18,6.82,21.54,2.82,1.39,1.03,1.22,1.73,2.82,5.13,13.42,4.05,2.11,1.40,1.14,2.63,1.57,,,3.73,3.74,,,2.13,4.42,,
hungary-finland-vVFMExPc,14 Nov 2014,2.42,3.21,3.16,1.87,1.83,1.07,1.37,2.23,4.05,8.31,7.99,2.95,1.66,1.22,1.06,11.34,4.66,1.32,1.07,6.80,3.93,4.51,8.53,1.13,1.52,6.62,16.10
portugal-armenia-dWLjfQa4,14 Nov 2014,1.18,7.42,17.47,2.19,1.62,1.01,1.13,1.46,2.18,3.68,17.67,5.64,2.69,1.66,1.25,2.21,1.46,,,3.98,4.17,,,2.41,5.02,,
romania-northern-ireland-htEC0n4m,14 Nov 2014,1.58,3.82,6.96,2.43,1.51,1.08,1.44,2.42,4.61,9.71,7.13,2.69,1.57,1.18,1.04,5.56,2.62,1.09,,4.53,3.24,7.40,,1.38,2.30,17.45,
scotland-ireland-QkQ69mnP,14 Nov 2014,2.48,3.11,3.17,2.03,1.72,1.09,1.48,2.56,4.86,10.03,6.91,2.59,1.51,1.17,1.04,12.11,4.93,1.30,1.06,6.81,3.83,4.47,8.72,1.13,1.51,7.04,17.95
serbia-denmark-fR3woMMj,14 Nov 2014,2.10,3.38,3.73,1.97,1.75,1.06,1.39,2.31,4.27,8.91,8.06,2.87,1.62,1.21,1.06,8.66,3.90,1.24,1.04,5.77,3.68,5.17,9.77,1.19,1.69,8.31,20.90
georgia-poland-AsQKG4gh,14 Nov 2014,4.82,3.27,1.90,2.20,1.61,1.09,1.49,2.58,4.99,10.09,6.84,2.57,1.50,1.16,1.04,33.00,11.39,1.83,1.23,14.00,5.76,3.46,5.30,1.03,1.17,3.47,7.99
denmark-portugal-beI7jraT,14 Oct 2014,3.27,3.30,2.31,1.82,1.92,1.06,1.34,2.09,3.76,7.43,9.34,3.17,1.75,1.25,1.08,16.59,6.80,1.56,1.15,8.61,4.60,3.99,6.55,1.06,1.30,4.35,10.18
faroe-islands-hungary-vX6bANXB,14 Oct 2014,8.96,5.08,1.36,2.13,1.65,1.03,1.26,1.83,3.06,5.63,12.34,3.74,1.99,1.36,1.13,,16.50,2.94,1.66,,9.25,3.45,4.05,,1.07,2.01,3.64
finland-romania-vJRPeOII,14 Oct 2014,2.59,3.05,3.05,2.13,1.65,1.10,1.52,2.63,5.27,11.07,6.70,2.48,1.48,1.14,1.03,13.59,5.28,1.34,1.07,7.17,3.92,4.30,8.20,1.10,1.46,6.67,17.01
gibraltar-georgia-Mc5s3oPh,14 Oct 2014,28.20,9.06,1.11,2.64,1.46,1.02,1.12,1.41,2.10,3.47,15.67,5.93,2.81,1.72,1.29,,,7.80,3.36,,,4.94,4.00,,,1.24,1.71
greece-northern-ireland-QRBIFI9i,14 Oct 2014,1.57,3.79,7.02,2.50,1.48,1.08,1.46,2.48,4.69,9.49,7.84,2.66,1.54,1.18,1.04,5.39,2.64,1.09,,4.48,3.18,7.22,,1.40,2.33,17.30,
poland-scotland-jmliskpq,14 Oct 2014,1.85,3.44,4.74,2.07,1.69,1.07,1.40,2.35,4.35,9.02,7.76,2.83,1.60,1.20,1.05,7.30,3.30,1.17,1.03,5.26,3.48,5.77,14.00,1.25,1.87,10.98,31.00
san-marino-switzerland-b5D4Xmz1,14 Oct 2014,74.54,28.48,1.01,4.47,1.18,,1.02,1.10,1.31,1.79,,14.67,6.19,3.26,2.01,,,,9.00,,,,6.00,,,,1.13
serbia-albania-Q5QfgpFA,14 Oct 2014,1.62,3.67,6.55,2.34,1.55,1.08,1.46,2.48,4.73,9.57,7.57,2.65,1.54,1.17,1.04,5.71,2.75,1.10,,4.56,3.28,7.12,,1.37,2.23,15.91,
germany-ireland-AkzNbHFG,14 Oct 2014,1.21,6.90,15.18,2.27,1.58,1.02,1.17,1.56,2.44,4.20,17.34,4.78,2.41,1.55,1.20,2.44,1.55,-,,3.92,3.90,-,,2.21,4.26,-,
andorra-israel-4n2qPAPj,13 Oct 2014,22.94,9.42,1.12,2.81,1.39,1.02,1.21,1.64,2.68,4.72,14.86,4.21,2.24,1.47,1.17,,,4.62,2.38,,,3.84,3.79,,,1.48,2.32
bosnia-herzegovina-belgium-zDeKvdOp,13 Oct 2014,3.61,3.40,2.13,1.82,1.89,1.05,1.32,2.08,3.68,7.28,8.90,3.27,1.75,1.26,1.08,18.60,7.60,1.65,1.19,9.19,4.91,3.80,5.92,1.05,1.26,3.87,8.88
croatia-azerbaijan-lps8q9on,13 Oct 2014,1.17,7.39,20.54,2.91,1.37,1.02,1.21,1.69,2.75,5.02,14.45,4.15,2.17,1.42,1.15,2.35,1.48,,,3.75,3.93,,,2.33,4.67,,
iceland-netherlands-KtLth6b1,13 Oct 2014,6.64,4.21,1.53,1.94,1.78,1.04,1.25,1.89,3.15,5.89,10.50,3.74,1.94,1.34,1.12,,14.55,2.41,1.46,,7.46,3.52,4.49,,1.10,2.36,4.53
latvia-turkey-QwCWET5E,13 Oct 2014,6.10,3.78,1.63,2.10,1.67,1.06,1.35,2.15,3.92,7.76,8.36,3.08,1.71,1.23,1.07,-,13.98,2.23,1.35,-,6.81,3.43,4.70,-,1.11,2.66,5.63
malta-italy-dUUNZbIK,13 Oct 2014,29.67,10.63,1.10,3.24,1.31,1.02,1.17,1.61,2.57,4.38,20.01,4.67,2.29,1.51,1.20,,,5.76,2.64,,,4.15,3.73,,,1.38,2.12
norway-bulgaria-htS7W7k7,13 Oct 2014,2.11,3.27,3.83,2.00,1.73,1.07,1.39,2.34,4.37,9.11,7.78,2.85,1.60,1.20,1.05,8.92,3.89,1.23,1.04,6.01,3.68,4.98,9.76,1.18,1.67,8.22,21.35
wales-cyprus-b7zfI2C6,13 Oct 2014,1.58,3.92,6.51,2.15,1.63,1.06,1.35,2.15,3.88,7.67,8.99,3.12,1.71,1.24,1.07,5.26,2.57,1.11,,4.53,3.41,6.90,,1.41,2.27,14.45,
kazakhstan-czech-republic-p4AK33cD,13 Oct 2014,7.94,4.27,1.47,2.24,1.59,1.05,1.33,2.11,3.76,7.36,9.21,3.18,1.72,1.25,1.08,,19.21,2.58,1.52,,8.10,3.34,4.28,,1.07,2.30,4.35
belarus-slovakia-M1FTe90S,12 Oct 2014,2.98,3.10,2.61,2.05,1.70,1.09,1.48,2.50,4.93,10.03,6.94,2.58,1.53,1.16,1.04,16.23,6.47,1.46,1.10,8.18,4.29,4.02,7.15,1.07,1.36,5.41,13.32
lithuania-slovenia-nu9bgVdK,12 Oct 2014,3.33,3.16,2.35,2.17,1.63,1.10,1.53,2.69,5.45,11.56,6.35,2.44,1.47,1.14,1.03,19.01,7.48,1.52,1.13,8.93,4.53,3.80,6.75,1.05,1.29,4.98,11.70
luxembourg-spain-h8rvohnA,12 Oct 2014,54.50,18.76,1.03,3.43,1.29,1.00,1.04,1.20,1.57,2.38,18.50,9.64,4.37,2.35,1.54,,,13.75,5.25,,,7.75,5.10,,,1.09,1.35
sweden-liechtenstein-08rE4h1j,12 Oct 2014,1.04,14.75,63.10,4.03,1.21,1.01,1.07,1.30,1.85,2.91,17.63,7.66,3.42,1.95,1.37,1.42,1.12,,,4.68,6.90,,,4.68,12.00,,
austria-montenegro-A1h6S1h4,12 Oct 2014,1.73,3.63,5.34,2.07,1.69,1.06,1.34,2.17,4.01,8.26,8.70,3.08,1.69,1.22,1.06,6.19,2.91,1.14,1.03,4.93,3.46,6.18,12.50,1.31,2.03,11.97,27.00
estonia-england-WWQBVR4D,12 Oct 2014,13.64,5.64,1.27,2.50,1.48,1.03,1.27,1.85,3.19,5.93,11.78,3.59,1.96,1.33,1.11,,17.00,3.51,1.83,,11.50,3.58,4.04,,1.07,1.80,3.11
russia-moldova-t2pPEcte,12 Oct 2014,1.10,10.07,32.02,3.66,1.25,1.01,1.17,1.62,2.58,4.53,14.83,4.64,2.32,1.47,1.18,1.96,1.32,,,3.78,4.36,,,2.90,7.40,,
ukraine-north-macedonia-xYyaBl0F,12 Oct 2014,1.32,4.91,12.59,2.66,1.42,1.05,1.33,2.06,3.62,6.96,9.33,3.22,1.77,1.27,1.09,3.35,1.86,1.03,,3.90,3.45,11.25,,1.77,3.27,23.00,
albania-denmark-IuNne6pb,11 Oct 2014,3.81,3.24,2.13,2.16,1.64,1.09,1.49,2.61,5.09,10.71,6.93,2.53,1.49,1.15,1.04,20.30,8.73,1.68,1.17,8.82,5.07,3.52,6.05,1.06,1.24,4.14,9.86
finland-greece-IN529smI,11 Oct 2014,2.58,3.01,3.09,2.17,1.63,1.10,1.56,2.74,5.47,11.57,6.38,2.38,1.43,1.14,1.03,13.71,5.54,1.33,1.07,7.34,3.91,4.31,8.34,1.10,1.46,6.89,17.27
northern-ireland-faroe-islands-ln4cUNNi,11 Oct 2014,1.27,5.42,14.39,2.58,1.45,1.03,1.27,1.90,3.19,5.96,10.50,3.59,1.93,1.32,1.11,3.16,1.78,,,3.82,3.53,,,1.84,3.42,,
poland-germany-p0d2bNwO,11 Oct 2014,5.55,3.92,1.65,1.70,2.04,1.03,1.22,1.77,2.86,5.36,11.67,3.98,2.08,1.39,1.14,,11.30,2.14,1.38,,6.55,3.64,4.77,,1.14,2.65,5.19
armenia-serbia-Gz5Zo27p,11 Oct 2014,6.81,3.88,1.57,2.20,1.61,1.06,1.37,2.20,4.09,8.20,8.52,2.95,1.64,1.21,1.06,-,17.41,2.37,1.41,-,7.32,3.32,4.48,-,1.09,2.48,5.20
ireland-gibraltar-8fu8lnAa,11 Oct 2014,1.02,24.10,62.20,5.08,1.16,,1.02,1.09,1.27,1.72,,13.75,6.70,3.47,2.13,1.15,,,,6.70,,,,10.50,,,
romania-hungary-fR9CJRAP,11 Oct 2014,1.69,3.61,5.72,1.98,1.75,1.06,1.32,2.10,3.72,7.58,8.84,3.22,1.76,1.26,1.08,6.02,2.81,1.12,-,4.84,3.45,6.51,-,1.33,2.10,13.58,-
scotland-georgia-Wfmz9GeE,11 Oct 2014,1.67,3.60,6.04,2.21,1.61,1.07,1.45,2.39,4.52,9.18,7.81,2.69,1.55,1.19,1.05,5.98,2.85,1.13,-,4.84,3.41,6.47,-,1.33,2.09,12.62,-
belgium-andorra-CUQmvpZP,10 Oct 2014,1.01,30.60,71.80,4.90,1.15,,1.02,1.12,1.37,1.85,,12.83,5.86,2.91,1.93,1.16,1.03,,,6.50,10.00,,,9.00,20.00,,
bulgaria-croatia-Au3VVkHn,10 Oct 2014,4.13,3.26,2.03,2.02,1.72,1.07,1.41,2.39,4.38,9.39,8.01,2.81,1.59,1.19,1.05,23.54,9.17,1.73,1.20,10.39,5.26,3.50,5.75,1.03,1.21,3.85,8.52
cyprus-israel-Qe3uQjAp,10 Oct 2014,3.86,3.26,2.10,1.99,1.74,1.07,1.40,2.33,4.29,9.09,7.80,2.81,1.62,1.20,1.06,21.32,8.69,1.71,1.20,9.55,5.23,3.66,5.78,1.05,1.22,3.75,8.63
italy-azerbaijan-QkxXw5FN,10 Oct 2014,1.09,10.37,34.67,3.18,1.31,1.01,1.12,1.45,2.24,3.61,16.17,5.80,2.63,1.64,1.26,1.77,1.26,,,3.91,4.92,,,3.27,7.23,,
latvia-iceland-ELZo3W62,10 Oct 2014,3.72,3.24,2.16,2.02,1.72,1.09,1.44,2.49,4.62,9.82,7.13,2.70,1.54,1.17,1.05,20.99,8.19,1.64,1.17,9.72,4.91,3.66,6.04,1.04,1.24,4.13,9.63
malta-norway-hxvPuRpB,10 Oct 2014,7.97,4.32,1.47,2.13,1.65,1.04,1.31,2.07,3.54,6.98,9.71,3.30,1.76,1.27,1.09,,19.50,2.61,1.53,,8.75,3.39,4.29,,1.07,2.23,4.15
netherlands-kazakhstan-2LEa8Rrr,10 Oct 2014,1.06,12.40,42.80,3.06,1.36,1.01,1.05,1.22,1.58,2.27,19.83,8.99,4.04,2.35,1.57,1.43,1.17,,,5.00,6.15,,,4.50,7.79,,
turkey-czech-republic-ptSXC7zR,10 Oct 2014,2.48,3.21,3.07,1.83,1.89,1.07,1.37,2.23,4.01,8.37,8.26,2.99,1.66,1.23,1.07,11.62,4.82,1.34,1.08,6.84,4.03,4.44,8.27,1.13,1.51,6.33,15.57
wales-bosnia-herzegovina-MRbKUW1T,10 Oct 2014,3.36,3.33,2.25,1.79,1.94,1.05,1.32,2.05,3.63,7.41,8.98,3.19,1.77,1.26,1.08,17.57,6.94,1.58,1.16,8.80,4.69,3.88,6.33,1.06,1.29,4.26,9.91
belarus-ukraine-0nRKcVVF,09 Oct 2014,3.60,3.20,2.23,2.07,1.68,1.09,1.46,2.51,5.03,10.24,6.92,2.62,1.52,1.16,1.04,19.49,7.79,1.58,1.14,9.43,4.67,3.78,6.51,1.05,1.28,4.51,11.04
england-san-marino-AuuHthDE,09 Oct 2014,1.01,38.60,88.60,6.60,1.10,,1.02,1.03,1.09,1.21,,15.00,13.13,6.90,4.14,1.02,,,,12.00,,,,22.00,,,
liechtenstein-montenegro-n12wBfOM,09 Oct 2014,13.36,5.79,1.24,2.38,1.53,1.02,1.20,1.66,2.63,4.71,13.50,4.34,2.22,1.45,1.17,,23.00,4.02,2.05,,11.50,4.08,3.83,,1.06,1.62,2.68
lithuania-estonia-SGZLuCSK,09 Oct 2014,2.25,3.12,3.62,2.16,1.63,1.10,1.56,2.77,5.52,11.50,6.62,2.41,1.44,1.13,1.03,10.55,4.47,1.26,1.04,6.25,3.68,4.76,9.50,1.15,1.59,8.01,20.67
moldova-austria-KndGGJBr,09 Oct 2014,6.49,3.77,1.61,2.16,1.63,1.06,1.35,2.17,3.87,7.86,8.55,3.09,1.69,1.24,1.07,-,16.00,2.28,1.39,-,7.17,3.44,4.63,-,1.10,2.61,5.32
north-macedonia-luxembourg-WbyJac0A,09 Oct 2014,1.53,4.03,7.12,2.30,1.56,1.07,1.37,2.23,4.13,8.45,8.23,2.97,1.66,1.22,1.06,4.84,2.48,1.08,,4.31,3.32,7.67,,1.45,2.44,17.66,
slovakia-spain-KdsfCUp9,09 Oct 2014,9.12,4.47,1.41,2.22,1.59,1.05,1.32,2.03,3.45,6.72,9.80,3.32,1.81,1.30,1.10,,20.33,2.78,1.60,,9.17,3.36,4.21,,1.05,2.14,3.93
slovenia-switzerland-WltDsYc8,09 Oct 2014,3.60,3.22,2.21,2.05,1.70,1.09,1.45,2.45,4.75,10.04,7.38,2.70,1.56,1.17,1.05,21.23,8.28,1.63,1.16,9.69,4.92,3.68,6.11,1.04,1.25,4.15,10.09
sweden-russia-pd4F8MJL,09 Oct 2014,2.78,3.14,2.79,1.99,1.74,1.08,1.43,2.47,4.77,9.78,7.31,2.71,1.54,1.17,1.05,14.29,5.65,1.40,1.08,7.41,4.11,4.16,7.77,1.09,1.41,5.93,15.07
andorra-wales-tWPbHMRC,09 Sep 2014,25.50,8.52,1.13,3.09,1.34,1.02,1.20,1.68,2.72,4.83,14.44,4.31,2.21,1.43,1.16,,,5.67,2.53,,,3.95,3.78,,,1.39,2.16
bosnia-herzegovina-cyprus-IkjRmf2i,09 Sep 2014,1.17,7.63,18.67,2.64,1.44,1.02,1.16,1.54,2.35,4.09,16.78,5.13,2.49,1.58,1.21,2.18,1.42,,,3.88,4.22,,,2.50,4.93,,
croatia-malta-2VD6RzQ0,09 Sep 2014,1.04,16.00,50.60,3.70,1.25,1.01,1.04,1.20,1.54,2.29,22.50,9.43,4.31,2.46,1.59,1.35,1.11,,,5.00,7.25,,,5.27,12.75,,
czech-republic-netherlands-nmDSF9j8,09 Sep 2014,4.24,3.42,1.96,1.96,1.77,1.06,1.37,2.30,4.03,8.56,7.90,2.93,1.62,1.22,1.06,25.00,9.17,1.78,1.23,12.25,5.45,3.65,5.58,1.02,1.20,3.58,7.83
iceland-turkey-bqh7R6kK,09 Sep 2014,4.26,3.35,1.97,1.94,1.77,1.07,1.37,2.23,4.11,8.46,8.20,2.96,1.67,1.22,1.06,21.92,9.00,1.77,1.22,10.33,5.38,3.63,5.65,1.04,1.20,3.50,7.92
norway-italy-Agr4pkWu,09 Sep 2014,4.75,3.29,1.90,2.18,1.62,1.08,1.44,2.44,4.62,9.88,7.34,2.68,1.52,1.17,1.04,32.00,11.17,1.82,1.23,14.00,5.68,3.45,5.32,1.03,1.17,3.46,7.75
azerbaijan-bulgaria-nobfQooO,09 Sep 2014,3.76,3.12,2.19,2.26,1.58,1.11,1.56,2.84,5.63,11.90,6.58,2.39,1.42,1.13,1.03,22.50,8.92,1.61,1.15,11.00,4.58,3.60,6.33,1.04,1.25,4.39,10.83
kazakhstan-latvia-hCYk2jM8,09 Sep 2014,2.72,3.09,2.84,2.06,1.69,1.09,1.49,2.54,5.01,10.45,6.91,2.58,1.52,1.16,1.04,14.25,5.65,1.40,1.08,7.75,4.10,4.16,7.75,1.09,1.42,6.03,15.08
austria-sweden-fVgk2Kdk,08 Sep 2014,2.39,3.26,3.17,1.74,1.97,1.06,1.32,2.04,3.61,7.15,9.30,3.11,1.79,1.28,1.09,10.67,4.51,1.34,1.08,6.58,4.00,4.47,8.33,1.14,1.53,6.33,15.83
estonia-slovenia-6BlRJU51,08 Sep 2014,4.65,3.46,1.86,2.15,1.62,1.08,1.45,2.48,4.73,10.19,7.35,2.66,1.54,1.17,1.04,25.50,10.58,1.88,1.24,9.88,5.68,3.48,5.28,1.05,1.18,3.34,7.58
luxembourg-belarus-0YonqWGM,08 Sep 2014,7.78,4.03,1.50,2.45,1.49,1.08,1.40,2.36,4.47,9.31,7.69,2.79,1.60,1.19,1.05,,17.42,2.41,1.41,,7.25,3.24,4.42,,1.09,2.47,5.17
montenegro-moldova-8A3ZBz9G,08 Sep 2014,1.60,3.98,5.85,1.90,1.82,1.04,1.27,1.90,3.26,6.04,10.55,3.65,1.93,1.33,1.11,4.90,2.55,1.13,,4.62,3.56,7.00,,1.41,2.24,13.25,
san-marino-lithuania-IohVIlL7,08 Sep 2014,19.20,7.34,1.17,2.69,1.42,1.02,1.20,1.69,2.68,4.78,15.05,4.35,2.19,1.45,1.17,,,4.58,2.32,,,3.93,3.74,,,1.48,2.36
spain-north-macedonia-6gFs3Q7e,08 Sep 2014,1.08,11.60,27.40,3.01,1.36,1.01,1.09,1.35,1.96,3.16,21.33,6.96,3.08,1.83,1.34,1.71,1.24,,,4.15,5.17,,,3.38,7.50,,
switzerland-england-OnaMKAje,08 Sep 2014,2.75,3.05,2.88,1.99,1.74,1.09,1.45,2.46,4.64,9.83,7.13,2.71,1.55,1.18,1.05,13.83,5.63,1.37,1.08,7.58,4.10,4.23,7.92,1.10,1.42,6.17,15.50
ukraine-slovakia-EHqznYW3,08 Sep 2014,1.81,3.51,4.93,2.16,1.64,1.08,1.42,2.39,4.45,9.38,7.74,2.77,1.58,1.19,1.05,6.55,3.06,1.14,1.03,5.07,3.41,6.00,14.00,1.30,1.98,11.92,31.00
russia-liechtenstein-xfqf1vCe,08 Sep 2014,1.05,15.80,43.00,3.86,1.25,1.01,1.06,1.27,1.70,2.62,21.00,7.86,3.63,2.09,1.44,1.44,1.14,,,4.68,6.85,,,4.95,12.50,,
faroe-islands-finland-SbtjqoZC,07 Sep 2014,10.74,5.26,1.30,2.30,1.55,1.03,1.24,1.84,3.01,5.51,12.06,3.80,1.98,1.36,1.13,,23.00,3.15,1.76,,11.00,3.55,4.10,,1.06,1.88,3.25
germany-scotland-2HvCm6P5,07 Sep 2014,1.18,7.75,15.75,2.05,1.69,1.01,1.13,1.46,2.23,3.63,18.67,5.55,2.66,1.65,1.27,2.36,1.47,,,4.11,4.17,,,2.28,4.58,,
gibraltar-poland-lYOOFO8b,07 Sep 2014,32.80,12.80,1.07,3.13,1.32,1.00,1.06,1.27,1.71,2.65,26.00,8.38,3.69,2.13,1.45,,,8.75,4.45,,,5.63,4.45,,,1.17,1.48
greece-romania-6kufr5lJ,07 Sep 2014,2.08,3.18,4.09,2.24,1.59,1.10,1.53,2.67,5.39,11.35,6.46,2.47,1.47,1.14,1.03,9.83,4.10,1.22,1.05,6.00,3.58,4.98,11.50,1.17,1.66,9.17,25.00
